"","ID","Date","ele","Plant","Hummingbird","Yobs"
"3625",NA,"23/06/2018",2268.788086,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3626",NA,"23/06/2018",2268.788086,"Centropogon solanifolius","Ocreatus underwoodii",0
"3627",NA,"23/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis striigularis",0
"3628",NA,"23/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis yaruqui",0
"3629",NA,"23/06/2018",2268.788086,"Centropogon solanifolius","Thalurania fannyi",0
"3630",NA,"23/06/2018",2268.788086,"Centropogon solanifolius","Urosticte benjamini",0
"3631",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Adelomyia melanogenys",0
"3632",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3633",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Coeligena torquata",0
"3634",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Coeligena wilsoni",0
"3635",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Haplophaedia lugens",0
"3636",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Heliangelus strophianus",0
"3637",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3638",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Ocreatus underwoodii",0
"3639",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Phaethornis striigularis",0
"3640",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Phaethornis yaruqui",0
"3641",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Thalurania fannyi",0
"3642",NA,"23/08/2017",2192.592773,"Centropogon solanifolius","Urosticte benjamini",0
"3643",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Adelomyia melanogenys",0
"3644",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3645",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Coeligena torquata",0
"3646",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Coeligena wilsoni",0
"3647",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Haplophaedia lugens",0
"3648",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Heliangelus strophianus",0
"3649",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3650",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Ocreatus underwoodii",0
"3651",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Phaethornis striigularis",0
"3652",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Phaethornis yaruqui",0
"3653",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Thalurania fannyi",0
"3654",NA,"24/03/2018",1680.936523,"Centropogon solanifolius","Urosticte benjamini",0
"3655",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Adelomyia melanogenys",0
"3656",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3657",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Coeligena torquata",0
"3658",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Coeligena wilsoni",0
"3659",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Haplophaedia lugens",0
"3660",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Heliangelus strophianus",0
"3661",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3662",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Ocreatus underwoodii",0
"3663",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Phaethornis striigularis",0
"3664",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Phaethornis yaruqui",0
"3665",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Thalurania fannyi",0
"3666",NA,"24/04/2018",1722.935913,"Centropogon solanifolius","Urosticte benjamini",0
"3667",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Adelomyia melanogenys",0
"3668",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3669",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Coeligena torquata",0
"3670",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Haplophaedia lugens",0
"3671",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Heliangelus strophianus",0
"3672",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3673",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Ocreatus underwoodii",0
"3674",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Phaethornis striigularis",0
"3675",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Phaethornis yaruqui",0
"3676",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Thalurania fannyi",0
"3677",NA,"24/06/2017",2122.266602,"Centropogon solanifolius","Urosticte benjamini",0
"3678",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Adelomyia melanogenys",0
"3679",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3680",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Coeligena torquata",0
"3681",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Coeligena wilsoni",0
"3682",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Haplophaedia lugens",0
"3683",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Heliangelus strophianus",0
"3684",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3685",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Ocreatus underwoodii",0
"3686",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis striigularis",0
"3687",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis yaruqui",0
"3688",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Thalurania fannyi",0
"3689",NA,"24/06/2018",2268.788086,"Centropogon solanifolius","Urosticte benjamini",0
"3690",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Adelomyia melanogenys",0
"3691",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3692",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Coeligena torquata",0
"3693",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Coeligena wilsoni",0
"3694",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Haplophaedia lugens",0
"3695",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Heliangelus strophianus",0
"3696",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3697",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Ocreatus underwoodii",0
"3698",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Phaethornis striigularis",0
"3699",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Phaethornis yaruqui",0
"3700",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Thalurania fannyi",0
"3701",NA,"24/08/2017",2192.592773,"Centropogon solanifolius","Urosticte benjamini",0
"3702",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Adelomyia melanogenys",0
"3703",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Coeligena torquata",0
"3704",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Coeligena wilsoni",0
"3705",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Haplophaedia lugens",0
"3706",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Heliangelus strophianus",0
"3707",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3708",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Ocreatus underwoodii",0
"3709",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Phaethornis striigularis",0
"3710",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Phaethornis yaruqui",0
"3711",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Thalurania fannyi",0
"3712",NA,"25/03/2018",1680.936523,"Centropogon solanifolius","Urosticte benjamini",0
"3713",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Adelomyia melanogenys",0
"3714",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3715",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Coeligena torquata",0
"3716",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Haplophaedia lugens",0
"3717",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Heliangelus strophianus",0
"3718",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3719",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Ocreatus underwoodii",0
"3720",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Phaethornis striigularis",0
"3721",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Phaethornis yaruqui",0
"3722",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Thalurania fannyi",0
"3723",NA,"25/04/2018",1722.935913,"Centropogon solanifolius","Urosticte benjamini",0
"3724",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Adelomyia melanogenys",0
"3725",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3726",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Coeligena torquata",0
"3727",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Coeligena wilsoni",0
"3728",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Haplophaedia lugens",0
"3729",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Heliangelus strophianus",0
"3730",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3731",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Ocreatus underwoodii",0
"3732",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Phaethornis striigularis",0
"3733",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Phaethornis yaruqui",0
"3734",NA,"25/05/2018",1586.701172,"Centropogon solanifolius","Urosticte benjamini",0
"3735",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Adelomyia melanogenys",0
"3736",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3737",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Coeligena torquata",0
"3738",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Haplophaedia lugens",0
"3739",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Heliangelus strophianus",0
"3740",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3741",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Ocreatus underwoodii",0
"3742",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Phaethornis striigularis",0
"3743",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Phaethornis yaruqui",0
"3744",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Thalurania fannyi",0
"3745",NA,"25/06/2017",2122.266602,"Centropogon solanifolius","Urosticte benjamini",0
"3746",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Adelomyia melanogenys",0
"3747",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3748",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Coeligena torquata",0
"3749",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Coeligena wilsoni",0
"3750",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Haplophaedia lugens",0
"3751",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Heliangelus strophianus",0
"3752",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3753",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Ocreatus underwoodii",0
"3754",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis striigularis",0
"3755",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis yaruqui",0
"3756",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Thalurania fannyi",0
"3757",NA,"25/06/2018",2268.788086,"Centropogon solanifolius","Urosticte benjamini",0
"3758",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Adelomyia melanogenys",0
"3759",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3760",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Coeligena torquata",0
"3761",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Coeligena wilsoni",0
"3762",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Haplophaedia lugens",0
"3763",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Heliangelus strophianus",0
"3764",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3765",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Ocreatus underwoodii",0
"3766",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Phaethornis striigularis",0
"3767",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Phaethornis yaruqui",0
"3768",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Thalurania fannyi",0
"3769",NA,"25/08/2017",2192.592773,"Centropogon solanifolius","Urosticte benjamini",0
"3770",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Adelomyia melanogenys",0
"3771",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3772",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Coeligena torquata",0
"3773",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Coeligena wilsoni",0
"3774",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Haplophaedia lugens",0
"3775",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Heliangelus strophianus",0
"3776",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3777",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Ocreatus underwoodii",0
"3778",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Phaethornis striigularis",0
"3779",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Phaethornis yaruqui",0
"3780",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Thalurania fannyi",0
"3781",NA,"26/04/2018",1722.935913,"Centropogon solanifolius","Urosticte benjamini",0
"3782",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Adelomyia melanogenys",0
"3783",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3784",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Coeligena torquata",0
"3785",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Coeligena wilsoni",0
"3786",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Haplophaedia lugens",0
"3787",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Heliangelus strophianus",0
"3788",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3789",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Ocreatus underwoodii",0
"3790",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Phaethornis striigularis",0
"3791",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Phaethornis yaruqui",0
"3792",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Thalurania fannyi",0
"3793",NA,"26/05/2018",1586.701172,"Centropogon solanifolius","Urosticte benjamini",0
"3794",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Adelomyia melanogenys",0
"3795",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3796",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Coeligena torquata",0
"3797",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Haplophaedia lugens",0
"3798",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Heliangelus strophianus",0
"3799",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3800",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Ocreatus underwoodii",0
"3801",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Phaethornis striigularis",0
"3802",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Phaethornis yaruqui",0
"3803",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Thalurania fannyi",0
"3804",NA,"26/06/2017",2122.266602,"Centropogon solanifolius","Urosticte benjamini",0
"3805",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Adelomyia melanogenys",0
"3806",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3807",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Coeligena torquata",0
"3808",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Coeligena wilsoni",0
"3809",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Haplophaedia lugens",0
"3810",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Heliangelus strophianus",0
"3811",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3812",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Ocreatus underwoodii",0
"3813",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis striigularis",0
"3814",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Phaethornis yaruqui",0
"3815",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Thalurania fannyi",0
"3816",NA,"26/06/2018",2268.788086,"Centropogon solanifolius","Urosticte benjamini",0
"3817",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Adelomyia melanogenys",0
"3818",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3819",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Coeligena torquata",0
"3820",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Coeligena wilsoni",0
"3821",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Haplophaedia lugens",0
"3822",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Heliangelus strophianus",0
"3823",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3824",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Ocreatus underwoodii",0
"3825",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Phaethornis striigularis",0
"3826",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Phaethornis yaruqui",0
"3827",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Thalurania fannyi",0
"3828",NA,"27/05/2018",1586.701172,"Centropogon solanifolius","Urosticte benjamini",0
"3829",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Adelomyia melanogenys",0
"3830",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Aglaiocercus coelestis",0
"3831",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Coeligena torquata",0
"3832",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Coeligena wilsoni",0
"3833",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Haplophaedia lugens",0
"3834",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Heliangelus strophianus",0
"3835",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Heliodoxa rubinoides",0
"3836",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Ocreatus underwoodii",0
"3837",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Phaethornis striigularis",0
"3838",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Phaethornis yaruqui",0
"3839",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Thalurania fannyi",0
"3840",NA,"27/08/2017",1944.483887,"Centropogon solanifolius","Urosticte benjamini",0
"3841",NA,"28/05/2018",1586.701172,"Centropogon solanifolius","Adelomyia melanogenys",0
