"","ID","Plant","Time","Sex","piercing","lon","lat","ele","waypoint","Hummingbird","Date"
"1401","STLU8107","Glossoloma oblongicalyx","12:57",NA,"y",-78.585477,0.129255,2364.550293,NA,"Adelomyia melanogenys",2018-03-14
"1402","STLU8108","Drymonia teuscheri","14:01",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-16
"1403","STLU8108","Drymonia teuscheri","14:30",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-16
"1404","STLU8108","Drymonia teuscheri","7:05",NA,"",-78.585443,0.129192,2364.280762,NA,"Aglaiocercus coelestis",2018-03-17
"1405","STLU8108","Drymonia teuscheri","9:20",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-17
"1406","STLU8108","Drymonia teuscheri","10:05",NA,"",-78.585443,0.129192,2364.280762,NA,"Phaethornis syrmatophorus",2018-03-17
"1407","STLU8108","Drymonia teuscheri","10:07",NA,"",-78.585443,0.129192,2364.280762,NA,"Aglaiocercus coelestis",2018-03-17
"1408","STLU8108","Drymonia teuscheri","10:23",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-17
"1409","STLU8108","Drymonia teuscheri","11:10",NA,"",-78.585443,0.129192,2364.280762,NA,"Heliangelus strophianus",2018-03-17
"1410","STLU8108","Drymonia teuscheri","8:58",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-18
"1411","STLU8108","Drymonia teuscheri","9:35",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-18
"1412","STLU8108","Drymonia teuscheri","10:50",NA,"",-78.585443,0.129192,2364.280762,NA,"Aglaiocercus coelestis",2018-03-18
"1413","STLU8108","Drymonia teuscheri","11:35",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-18
"1414","STLU8108","Drymonia teuscheri","12:18",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-18
"1415","STLU8108","Drymonia teuscheri","12:55",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-18
"1416","STLU8108","Drymonia teuscheri","14:13",NA,"",-78.585443,0.129192,2364.280762,NA,"Aglaiocercus coelestis",2018-03-18
"1417","STLU8108","Drymonia teuscheri","9:39",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-19
"1418","STLU8108","Drymonia teuscheri","10:56",NA,"",-78.585443,0.129192,2364.280762,NA,"Adelomyia melanogenys",2018-03-19
"1419","STLU8108","Drymonia teuscheri","11:51",NA,"",-78.585443,0.129192,2364.280762,NA,"Phaethornis syrmatophorus",2018-03-19
"1420","STLU5621","Drymonia teuscheri","13:56",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-06
"1421","STLU5621","Drymonia teuscheri","9:17",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-07
"1422","STLU5621","Drymonia teuscheri","11:04",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-07
"1423","STLU5621","Drymonia teuscheri","14:21",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-07
"1424","STLU5621","Drymonia teuscheri","8:39",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-08
"1425","STLU5621","Drymonia teuscheri","10:25",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-08
"1426","STLU5621","Drymonia teuscheri","12:44",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-08
"1427","STLU5621","Drymonia teuscheri","14:35",NA,"",-78.586086,0.129925,2333.36792,NA,"Aglaiocercus coelestis",2018-04-08
"1428","STLU8111","Drymonia teuscheri","9:38",NA,"",-78.592541,0.129344,2198.797363,NA,"Aglaiocercus coelestis",2018-04-03
"1429","STLU8111","Drymonia teuscheri","7:06",NA,"",-78.592541,0.129344,2198.797363,NA,"Aglaiocercus coelestis",2018-04-05
"1430","STLU8112","Glossoloma oblongicalyx","13:28",NA,"y",-78.592243,0.129498,2208.220215,NA,"Aglaiocercus coelestis",2018-04-06
"1431","STLU8112","Glossoloma oblongicalyx","11:02",NA,"y",-78.592243,0.129498,2208.220215,NA,"Aglaiocercus coelestis",2018-04-07
"1432","STLU8112","Glossoloma oblongicalyx","15:34",NA,"y",-78.592243,0.129498,2208.220215,NA,"Aglaiocercus coelestis",2018-04-07
"1433","STLU8112","Glossoloma oblongicalyx","17:49",NA,"",-78.592243,0.129498,2208.220215,NA,"Aglaiocercus coelestis",2018-04-08
"1434","STLU9819","Glossoloma oblongicalyx","12:04",NA,"",-78.582133,0.128568,2452.572266,NA,"Coeligena torquata",2018-04-03
"1435","STLU9819","Glossoloma oblongicalyx","7:56",NA,"",-78.582133,0.128568,2452.572266,NA,"Coeligena torquata",2018-04-04
"1436","STLU9819","Glossoloma oblongicalyx","11:32",NA,"",-78.582133,0.128568,2452.572266,NA,"Coeligena torquata",2018-04-04
"1437","STLU9819","Glossoloma oblongicalyx","9:00",NA,"",-78.582133,0.128568,2452.572266,NA,"Coeligena torquata",2018-04-05
"1438","STLU1176","Columnea medicinalis","16:01",NA,"",-78.5912,0.130198,2250.151123,NA,"Phaethornis syrmatophorus",2018-05-20
"1439","STLU8113","Drymonia teuscheri","9:59",NA,"",-78.591762,0.129923,2225.265137,NA,"Heliangelus strophianus",2018-05-17
"1440","STLU8114","Glossoloma oblongicalyx","11:55",NA,"y",-78.591773,0.129897,2238.8396,NA,"Aglaiocercus coelestis",2018-05-18
"1441","STLU8114","Glossoloma oblongicalyx","12:23",NA,"",-78.591773,0.129897,2238.8396,NA,"Phaethornis syrmatophorus",2018-05-18
"1442","STLU8114","Glossoloma oblongicalyx","13:00",NA,"",-78.591773,0.129897,2238.8396,NA,"Phaethornis syrmatophorus",2018-05-18
"1443","STLU8114","Glossoloma oblongicalyx","15:22",NA,"",-78.591773,0.129897,2238.8396,NA,"Phaethornis syrmatophorus",2018-05-18
"1444","STLU8114","Glossoloma oblongicalyx","7:23",NA,"y",-78.591773,0.129897,2238.8396,NA,"Aglaiocercus coelestis",2018-05-19
"1445","STLU8114","Glossoloma oblongicalyx","11:32",NA,"y",-78.591773,0.129897,2238.8396,NA,"Aglaiocercus coelestis",2018-05-19
"1446","STLU8114","Glossoloma oblongicalyx","13:32",NA,"y",-78.591773,0.129897,2238.8396,NA,"Aglaiocercus coelestis",2018-05-19
"1447","STLU8114","Glossoloma oblongicalyx","15:46",NA,"y",-78.591773,0.129897,2238.8396,NA,"Aglaiocercus coelestis",2018-05-19
"1448","STLU8114","Glossoloma oblongicalyx","11:34",NA,"",-78.591773,0.129897,2238.8396,NA,"Heliangelus strophianus",2018-05-20
"1449","STLU8114","Glossoloma oblongicalyx","16:04",NA,"y",-78.591773,0.129897,2238.8396,NA,"Aglaiocercus coelestis",2018-05-20
"1450","STLU9822","Drymonia teuscheri","10:45",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-18
"1451","STLU9822","Drymonia teuscheri","12:50",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-18
"1452","STLU9822","Drymonia teuscheri","14:43",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-18
"1453","STLU9822","Drymonia teuscheri","6:47",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-19
"1454","STLU9822","Drymonia teuscheri","10:56",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-19
"1455","STLU9822","Drymonia teuscheri","14:37",NA,"",-78.58541,0.129172,2363.501709,NA,"Adelomyia melanogenys",2018-05-19
"1456","STLU9822","Drymonia teuscheri","8:01",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-20
"1457","STLU9822","Drymonia teuscheri","9:10",NA,"",-78.58541,0.129172,2363.501709,NA,"Adelomyia melanogenys",2018-05-20
"1458","STLU9822","Drymonia teuscheri","10:20",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-20
"1459","STLU9822","Drymonia teuscheri","12:08",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-20
"1460","STLU9822","Drymonia teuscheri","12:46",NA,"",-78.58541,0.129172,2363.501709,NA,"Adelomyia melanogenys",2018-05-20
"1461","STLU9822","Drymonia teuscheri","14:35",NA,"",-78.58541,0.129172,2363.501709,NA,"Adelomyia melanogenys",2018-05-20
"1462","STLU9822","Drymonia teuscheri","15:04",NA,"",-78.58541,0.129172,2363.501709,NA,"Aglaiocercus coelestis",2018-05-20
"1463","STLU4613","Columnea medicinalis","8:58",NA,"",-78.592893,0.129139,2177.209229,NA,"Phaethornis syrmatophorus",2018-06-20
"1464","STLU4613","Columnea medicinalis","6:40",NA,"",-78.592893,0.129139,2177.209229,NA,"Phaethornis syrmatophorus",2018-06-21
"1465","STLU4613","Columnea medicinalis","10:16",NA,"",-78.592893,0.129139,2177.209229,NA,"Phaethornis syrmatophorus",2018-06-21
"1466","STLU4613","Columnea medicinalis","13:30",NA,"",-78.592893,0.129139,2177.209229,NA,"Phaethornis syrmatophorus",2018-06-21
"1467","STLU5624","Columnea strigosa","16:50",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-19
"1468","STLU5624","Columnea strigosa","17:38",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-19
"1469","STLU5624","Columnea strigosa","17:48",NA,"",-78.583792,0.128347,2407.797607,NA,"Phaethornis syrmatophorus",2018-06-19
"1470","STLU5624","Columnea strigosa","9:11",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-20
"1471","STLU5624","Columnea strigosa","12:28",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-20
"1472","STLU5624","Columnea strigosa","13:33",NA,"",-78.583792,0.128347,2407.797607,NA,"Phaethornis syrmatophorus",2018-06-20
"1473","STLU5624","Columnea strigosa","16:46",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-20
"1474","STLU5624","Columnea strigosa","8:10",NA,"",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-21
"1475","STLU5624","Columnea strigosa","9:16",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-21
"1476","STLU5624","Columnea strigosa","12:42",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-21
"1477","STLU5624","Columnea strigosa","16:58",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-21
"1478","STLU5624","Columnea strigosa","8:21",NA,"y",-78.583792,0.128347,2407.797607,NA,"Adelomyia melanogenys",2018-06-22
"1479","STLU9824","Glossoloma oblongicalyx","10:31",NA,"",-78.590778,0.130921,2268.440918,NA,"Phaethornis syrmatophorus",2018-06-23
"1480","STLU9824","Glossoloma oblongicalyx","16:59",NA,"y",-78.590778,0.130921,2268.440918,NA,"Aglaiocercus coelestis",2018-06-23
"1481","STLU9824","Glossoloma oblongicalyx","15:30",NA,"y",-78.590778,0.130921,2268.440918,NA,"Aglaiocercus coelestis",2018-06-24
"1482","STLU9824","Glossoloma oblongicalyx","15:47",NA,"",-78.590778,0.130921,2268.440918,NA,"Phaethornis syrmatophorus",2018-06-24
